Scenario,region,sector,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,construction energy use,elect_td_ind,4.19E-04,0.0011302,9.21E-04,0.0019674,0.002174032,0.002596985,0.003327735,0.004126964,0.004787362,0.005647634,0.006641678,0.007293179,0.007675984,0.00788391,0.00799455,0.008043355,0.00797833,0.007815573,0.007577643,0.007294254,0.006994184,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,desalinated water,elect_td_ind,7.21E-04,4.37E-04,3.43E-04,2.48E-04,2.93E-04,3.49E-04,3.94E-04,4.26E-04,4.62E-04,4.95E-04,5.26E-04,5.49E-04,5.68E-04,5.85E-04,5.97E-04,6.05E-04,6.07E-04,6.05E-04,5.99E-04,5.87E-04,5.72E-04,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,food processing,elect_td_ind,0.021599,0.0269989,0.0275012,0.0308915,0.03339147,0.03591933,0.0383162,0.04060538,0.04286228,0.045106443,0.047284977,0.049369299,0.051370794,0.053163139,0.054737619,0.056073422,0.05715311,0.057952094,0.05844244,0.058605682,0.058473509,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,industrial wastewater treatment,elect_td_ind,0.00103402,0.00255967,0.003284,0.00319152,0.00463964,0.00572815,0.00668424,0.00755696,0.00840064,0.00927837,0.0101139,0.0109435,0.011815,0.0126664,0.0134814,0.0142259,0.0148936,0.0154742,0.015963,0.016362,0.0166663,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,industrial water abstraction,elect_td_ind,4.85E-04,8.96E-04,0.00105877,0.001027,0.00112641,0.00123149,0.00133853,0.00143993,0.00153874,0.00164493,0.00174894,0.00185373,0.00196289,0.00206679,0.00216506,0.0022542,0.00233286,0.00239957,0.00245303,0.00249336,0.00252024,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,industrial water treatment,elect_td_ind,9.50E-04,0.00172153,0.0020317,0.0019737,0.00216475,0.00236668,0.00257239,0.00276726,0.00295715,0.00316123,0.00336111,0.00356251,0.00377229,0.00397196,0.00416082,0.00433214,0.0044833,0.0046115,0.00471425,0.00479174,0.00484341,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,iron and steel,elect_td_ind,0.02206,0.01904593,0.018585919,0.018585715,0.014726622,0.016628668,0.018812259,0.020606654,0.021954325,0.023317532,0.024482478,0.02556605,0.026589274,0.02738788,0.027871219,0.028024473,0.027851768,0.02738228,0.026613211,0.025590744,0.024317678,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,irrigation water abstraction,elect_td_ind,0.0058647,0.00788181,0.00763266,0.00900565,0.00957561,0.0101204,0.0108048,0.0113912,0.0121025,0.0129311,0.0136401,0.0143119,0.014934,0.0154533,0.0158401,0.0161351,0.0163505,0.0164961,0.0165597,0.0165423,0.0164783,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,mining energy use,elect_td_ind,0.0220183,0.0304741,0.0441204,0.0617853,0.0669591,0.073202857,0.079017997,0.084311964,0.088919222,0.09446103,0.100827923,0.106047942,0.110455962,0.11406776,0.1170642,0.11937615,0.12049628,0.12059562,0.11976907,0.11826218,0.1164188,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,other industrial energy use,elect_td_ind,0.0621702,0.0740646,0.153496,0.098584,0.1085516,0.1249601,0.1481524,0.1824623,0.22029159,0.25099889,0.276114459,0.300586432,0.325203277,0.349020617,0.371706797,0.392452349,0.409634585,0.422952482,0.432206132,0.438215364,0.442003913,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,paper,elect_td_ind,0.0271671,0.0264137,0.0214321,0.0191718,0.02078148,0.02203634,0.023284,0.02440547,0.025445697,0.026519859,0.027556118,0.028593487,0.029606363,0.030482362,0.031235458,0.031861572,0.032337163,0.032665667,0.032823049,0.032801714,0.032615846,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,process heat food processing,elect_td_ind,0,0,0,0,0,1.37E-04,6.93E-04,0.002409207,0.00491638,0.006983701,0.008991878,0.011190896,0.013418527,0.015224957,0.016385588,0.017120455,0.017601026,0.017933862,0.018043034,0.017954834,0.017767962,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,process heat paper,elect_td_ind,0,0,0,0,0,3.58E-05,2.03E-04,5.86E-04,0.001078157,0.001359392,0.001509391,0.001645838,0.001769211,0.001855301,0.001866383,0.001821107,0.001745653,0.001670878,0.001588732,0.001502296,0.001424458,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,refining,elect_td_ind,0.00489726,0.007680466,0.007828947,0.006166426,0.007442048,0.007780689,0.007493802,0.007136252,0.007534832,0.008484031,0.009446832,0.010225861,0.010789382,0.011264817,0.011532496,0.011716399,0.011835606,0.011924465,0.012029123,0.012136179,0.012251683,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,H2 wholesale dispensing,elect_td_trn,0,0,0,0,0,0.001101195,0.007554044,0.017597259,0.027946876,0.038174869,0.047988245,0.055819829,0.06296675,0.069990086,0.076511172,0.08224089,0.086864224,0.090639566,0.093699091,0.096304577,0.098609821,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,trn_aviation_intl,elect_td_trn,0,0,0,0,0,0,0,5.30E-08,4.40E-07,3.52E-06,2.62E-05,5.17E-05,9.57E-05,1.59E-04,2.30E-04,2.93E-04,3.38E-04,3.69E-04,3.87E-04,4.01E-04,4.11E-04,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,trn_freight,elect_td_trn,0.00215237,0.00407197,0.00424195,0.0066664,0.00743691,0.008157752,0.00869173,0.008971705,0.009511843,0.010387537,0.011468756,0.01285494,0.01424811,0.01554538,0.01669951,0.01775541,0.0186209,0.01941652,0.0201547,0.02089591,0.02167193,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,trn_freight_road,elect_td_trn,0,0,0,0,0,0.001244322,0.012534618,0.042811659,0.070156603,0.097407196,0.12630907,0.145300349,0.15842765,0.16882437,0.17710241,0.18479628,0.19166784,0.19759991,0.202784,0.20753389,0.21293099,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,trn_pass,elect_td_trn,0.00455056,0.0086091,0.00896848,0.0140944,0.015290443,0.01659693,0.017683428,0.019109732,0.02072268,0.023253443,0.02763531,0.033844594,0.042729976,0.053179189,0.062944243,0.070563896,0.075464417,0.0786298,0.080468213,0.081536598,0.082165929,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,trn_pass_road,elect_td_trn,0,0,0,0,0,8.86E-05,3.67E-04,9.68E-04,0.0014156,0.00158353,0.00165559,0.00166363,0.00166091,0.00164586,0.00161961,0.00158737,0.00154823,0.00150319,0.00145106,0.00139156,0.0013285,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,trn_pass_road_LDV,elect_td_trn,0,0,0,0,0,9.63E-04,0.00148482,0.00162293,0.00176173,0.00190364,0.00203766,0.00218893,0.00234695,0.00250731,0.00265896,0.00279857,0.0029234,0.00303189,0.00312548,0.00319978,0.00323161,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,trn_pass_road_LDV_4W,elect_td_trn,0,0,0,0,0,0.01502843,0.05707546,0.090675827,0.117131802,0.131463745,0.139116434,0.143642112,0.14905938,0.155004877,0.160966026,0.166330856,0.170631377,0.17375014,0.17566545,0.17641635,0.17652394,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Australia_NZ,trn_shipping_intl,elect_td_trn,0,0,0,0,0,0,0,9.73E-07,2.78E-06,8.35E-06,2.09E-05,3.72E-05,5.17E-05,6.20E-05,6.81E-05,7.23E-05,7.31E-05,7.32E-05,7.29E-05,7.28E-05,7.31E-05,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,comm cooling,elect_td_bld,0.0334498,0.0735916,0.0957918,0.124998,0.12464,0.142602,0.166528,0.186303,0.203788,0.21947,0.231893,0.242263,0.249529,0.2531,0.253442,0.251225,0.245864,0.238218,0.228512,0.217261,0.205972,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,comm heating,elect_td_bld,0.00232817,0.00512208,0.0066673,0.00870009,0.0095093,0.0114358,0.0140548,0.0162407,0.0182843,0.0202488,0.02191,0.0235472,0.0249094,0.0259562,0.0266813,0.0271536,0.0272518,0.027078,0.0266485,0.0260268,0.025312,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,comm others,elect_td_bld,0.0741835,0.163208,0.212443,0.277216,0.293521,0.358879,0.451913,0.541055,0.631932,0.729235,0.825836,0.929564,1.0328,1.1318,1.22711,1.32189,1.4076,1.48633,1.55665,1.61846,1.67445,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,municipal wastewater treatment,elect_td_bld,0.00285885,0.00486694,0.00592764,0.00576576,0.00871702,0.0113025,0.0135474,0.0154331,0.0171516,0.0186664,0.0199502,0.0210837,0.0220504,0.0227948,0.0233591,0.0237964,0.0240628,0.0241816,0.024187,0.024108,0.0239529,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,municipal water abstraction,elect_td_bld,0.0035661,0.00539449,0.00589632,0.00573505,0.00579287,0.00600828,0.00624076,0.00640942,0.00653676,0.00662256,0.00666225,0.0066684,0.00664468,0.00658587,0.00650015,0.00639624,0.0062716,0.00613181,0.00598365,0.00583213,0.00567821,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,municipal water distribution,elect_td_bld,0.00925396,0.0140008,0.0152997,0.0148819,0.0150324,0.0155925,0.0161966,0.0166352,0.0169668,0.0171906,0.0172947,0.0173113,0.0172502,0.0170979,0.0168758,0.0166063,0.016283,0.0159202,0.0155357,0.0151424,0.0147428,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,municipal water treatment,elect_td_bld,0.00879312,0.0133015,0.0145389,0.0141412,0.0142838,0.0148149,0.0153882,0.0158041,0.016118,0.0163296,0.0164275,0.0164426,0.0163842,0.0162391,0.0160278,0.0157716,0.0154642,0.0151195,0.0147542,0.0143806,0.0140011,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d1,elect_td_bld,5.19E-05,1.96E-04,3.88E-04,5.15E-04,6.32E-04,6.90E-04,7.73E-04,8.49E-04,9.25E-04,9.97E-04,0.00106292,0.00112681,0.00118795,0.00124151,0.00128948,0.00133528,0.00137321,0.00140548,0.0014647,0.00153188,0.00159747,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d10,elect_td_bld,0.0153386,0.0238925,0.0289808,0.0341804,0.0345401,0.0379563,0.0418249,0.0435389,0.0445322,0.0449556,0.0447044,0.0439757,0.0427636,0.0410904,0.0390776,0.0368438,0.0344037,0.0318942,0.029345,0.0268174,0.024493,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d2,elect_td_bld,1.79E-04,5.56E-04,9.73E-04,0.00130855,0.00134306,0.00146259,0.00163203,0.0017824,0.00192934,0.0020648,0.00218478,0.00229816,0.00240932,0.00257412,0.00272466,0.00287009,0.00299357,0.00310095,0.00319102,0.00326618,0.0033387,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d3,elect_td_bld,3.34E-04,8.90E-04,0.00152023,0.00209954,0.00195298,0.00212108,0.00236262,0.00257281,0.00277536,0.00295941,0.00318307,0.00343608,0.00367098,0.00387539,0.00405582,0.00422546,0.0043618,0.00447383,0.00456011,0.00462438,0.00468498,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d4,elect_td_bld,5.15E-04,0.00127821,0.00213852,0.0027876,0.00263239,0.0028609,0.00317968,0.00345227,0.00376508,0.00411894,0.00443457,0.00474379,0.00502448,0.00526096,0.00546224,0.00564575,0.00578353,0.00588805,0.00595768,0.00599771,0.00603292,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d5,elect_td_bld,7.55E-04,0.00178006,0.00287542,0.00386572,0.00348018,0.00370334,0.00412211,0.00461286,0.00506679,0.00550028,0.00587921,0.00624378,0.00656672,0.00682898,0.00704248,0.00722932,0.00735605,0.00743916,0.00747701,0.00747665,0.0074702,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d6,elect_td_bld,0.00110981,0.00223231,0.00381075,0.00505234,0.00457659,0.00492337,0.00552722,0.00613836,0.00669466,0.00721767,0.00766462,0.0080856,0.00844754,0.00872771,0.00894166,0.00911703,0.00921457,0.00925583,0.00923931,0.00917436,0.00910205,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d7,elect_td_bld,0.00163397,0.00358415,0.00511099,0.00622078,0.00603695,0.00663974,0.00747974,0.00824537,0.00892897,0.00955928,0.0100824,0.0105612,0.0109556,0.0112387,0.0114311,0.0115675,0.0116025,0.0115646,0.0114528,0.0112799,0.0110987,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d8,elect_td_bld,0.0025551,0.00484176,0.00709891,0.00892841,0.00840776,0.0092394,0.0104574,0.0114339,0.0122831,0.0130448,0.0136497,0.0141785,0.0145825,0.0148303,0.0149504,0.0149874,0.0148896,0.0146962,0.0144078,0.0140422,0.0136701,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid cooling modern_d9,elect_td_bld,0.00456035,0.00786635,0.0107996,0.0129699,0.0127441,0.0141662,0.0160063,0.0173058,0.0183847,0.0193027,0.0199677,0.0204889,0.0208078,0.0208902,0.0207798,0.0205373,0.0201083,0.019552,0.0188736,0.0181013,0.0173356,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d1,elect_td_bld,5.47E-06,2.00E-05,3.52E-05,4.54E-05,7.93E-05,1.09E-04,1.51E-04,1.85E-04,2.20E-04,2.57E-04,2.92E-04,3.23E-04,3.53E-04,3.83E-04,4.12E-04,4.42E-04,4.68E-04,4.93E-04,5.17E-04,5.43E-04,5.66E-04,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d10,elect_td_bld,7.60E-04,0.00114719,0.0014865,0.00177816,0.00245977,0.00308329,0.00378263,0.00417768,0.00451244,0.0047266,0.00480543,0.00473437,0.00460827,0.00445314,0.00425413,0.00403366,0.0037828,0.00353084,0.00328376,0.00305599,0.00284386,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d2,elect_td_bld,1.86E-05,5.54E-05,8.65E-05,1.13E-04,1.66E-04,2.22E-04,3.02E-04,3.67E-04,4.35E-04,5.03E-04,5.67E-04,6.22E-04,6.74E-04,7.24E-04,7.70E-04,8.14E-04,8.52E-04,8.85E-04,9.16E-04,9.47E-04,9.73E-04,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d3,elect_td_bld,3.41E-05,8.71E-05,1.33E-04,1.78E-04,2.40E-04,3.20E-04,4.28E-04,5.17E-04,6.09E-04,7.02E-04,7.86E-04,8.57E-04,9.23E-04,9.84E-04,0.00103831,0.00109004,0.00113003,0.00116399,0.00119297,0.00122088,0.00124232,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d4,elect_td_bld,5.17E-05,1.23E-04,1.84E-04,2.33E-04,3.19E-04,4.25E-04,5.65E-04,6.74E-04,7.90E-04,9.07E-04,0.00101066,0.00109591,0.00117259,0.00124224,0.00130132,0.00135582,0.00139441,0.00142433,0.00144699,0.00146727,0.00147939,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d5,elect_td_bld,7.42E-05,1.67E-04,2.42E-04,3.16E-04,4.14E-04,5.43E-04,7.20E-04,8.56E-04,9.96E-04,0.00113216,0.00125537,0.00135319,0.00143872,0.0015141,0.00157489,0.00162821,0.00166103,0.00168234,0.00169395,0.00170187,0.00170024,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d6,elect_td_bld,1.06E-04,2.05E-04,3.14E-04,4.05E-04,5.27E-04,6.87E-04,9.07E-04,0.00107264,0.00124221,0.0013969,0.00153964,0.00164858,0.00174042,0.00181821,0.00187645,0.00192353,0.00194493,0.00195172,0.00194628,0.00193597,0.00191526,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d7,elect_td_bld,1.51E-04,3.12E-04,4.08E-04,4.88E-04,6.64E-04,8.77E-04,0.00115002,0.0013527,0.0015568,0.00173575,0.0018966,0.00201419,0.00210811,0.00218278,0.00223149,0.0022642,0.00226524,0.00224837,0.00221687,0.00217983,0.00213254,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d8,elect_td_bld,2.23E-04,4.02E-04,5.43E-04,6.69E-04,8.85E-04,0.00114906,0.00149601,0.00174582,0.00199247,0.00220246,0.00237167,0.00249132,0.00257794,0.00263836,0.00266447,0.00266837,0.00263408,0.00257908,0.00250802,0.00243225,0.0023485,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid heating modern_d9,elect_td_bld,3.57E-04,5.88E-04,7.66E-04,9.11E-04,0.00123662,0.00160467,0.0020625,0.00237661,0.00267672,0.00291935,0.00308541,0.00318438,0.00323818,0.00325677,0.00323051,0.00317503,0.0030761,0.00295676,0.00282367,0.00269103,0.00255732,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d1,elect_td_bld,3.08E-04,0.00116524,0.00219419,0.00289465,0.00404247,0.00486153,0.00603768,0.00724378,0.00848859,0.00983702,0.0111926,0.012713,0.0142775,0.0158548,0.0174587,0.0191555,0.0208138,0.0224826,0.0241562,0.0258476,0.0275453,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d10,elect_td_bld,0.0605036,0.0913047,0.112837,0.132651,0.148663,0.169815,0.192012,0.205964,0.216577,0.223981,0.227926,0.229882,0.229598,0.227354,0.223463,0.218392,0.212286,0.205843,0.199063,0.192201,0.186401,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d2,elect_td_bld,0.00105728,0.00326346,0.00543139,0.00725377,0.00871165,0.0105474,0.0131142,0.0155773,0.0180736,0.0207303,0.0233471,0.0262278,0.0291262,0.0319777,0.0348006,0.0377097,0.0404609,0.0431451,0.0457429,0.0482721,0.0507471,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d3,elect_td_bld,0.00195225,0.00517166,0.00839552,0.0115001,0.0127063,0.0153798,0.0191009,0.0225705,0.0260474,0.0297046,0.0332584,0.03712,0.0409445,0.0446409,0.0482279,0.0518499,0.0551862,0.0583592,0.0613371,0.0641414,0.0668281,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d4,elect_td_bld,0.00298663,0.00734737,0.0116841,0.0151222,0.0169746,0.0205864,0.0255122,0.0300095,0.0344694,0.0391082,0.0435567,0.0483287,0.052981,0.0573969,0.0615937,0.0657398,0.0694491,0.0728756,0.0759767,0.0787799,0.0814003,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d5,elect_td_bld,0.00433223,0.0101028,0.0155232,0.0206735,0.0221778,0.0265416,0.0328063,0.038413,0.0439137,0.0495665,0.0549111,0.0605642,0.0659807,0.0710183,0.0756922,0.0801913,0.0840742,0.0875303,0.0905093,0.0930495,0.0953471,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d6,elect_td_bld,0.00628827,0.0125333,0.0202789,0.0266195,0.028382,0.0338455,0.04168,0.048554,0.055216,0.0619658,0.0682412,0.0747678,0.0808908,0.086443,0.0914382,0.0960845,0.0998974,0.103111,0.105674,0.107643,0.109327,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d7,elect_td_bld,0.00909475,0.0195284,0.0266866,0.032316,0.0361636,0.043647,0.0534601,0.0618803,0.069915,0.0779045,0.0851681,0.0925529,0.0992838,0.105172,0.110235,0.114702,0.118067,0.12063,0.122347,0.123315,0.123997,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d8,elect_td_bld,0.0138193,0.0257037,0.0360588,0.0449522,0.0486621,0.0578869,0.0703538,0.0807214,0.0903998,0.0997617,0.107993,0.116079,0.123124,0.128935,0.133547,0.137217,0.139475,0.140719,0.140938,0.140296,0.139471,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,resid others modern_d9,elect_td_bld,0.0233071,0.0393964,0.0522609,0.0624626,0.0694057,0.082498,0.0988383,0.111755,0.123359,0.134025,0.142823,0.150903,0.15731,0.161913,0.164809,0.166326,0.16616,0.164873,0.162527,0.159394,0.156431,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,H2 central production,elect_td_ind,0,0,0,0,1.85E-05,2.11E-04,0.001065098,0.001751961,0.002081043,0.002351532,0.002767074,0.002938625,0.003018874,0.003187435,0.003488571,0.003619952,0.003571818,0.003583279,0.003735195,0.003850891,0.003960199,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,H2 industrial,elect_td_ind,0,0,0,0,0,3.28E-04,7.81E-04,0.002016216,0.003869564,0.005846646,0.007759928,0.010465161,0.013722219,0.017315529,0.02078329,0.02379285,0.0262814,0.02828245,0.02995312,0.03171498,0.03299665,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,H2 liquid truck,elect_td_ind,0,0,0,0,8.14E-05,0.00120135,0.00277379,0.00513161,0.00679261,0.0080955,0.00950928,0.0103743,0.0107832,0.0112234,0.0116177,0.0120093,0.0122957,0.0125393,0.0128245,0.0131463,0.0134844,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,H2 pipeline,elect_td_ind,0,0,0,0,6.65E-06,4.99E-05,4.34E-04,7.86E-04,0.00103831,0.00123687,0.00145038,0.00159639,0.00167529,0.00173792,0.0017828,0.00182795,0.00185818,0.00188167,0.00191157,0.00194498,0.00198739,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,agricultural energy use,elect_td_ind,0.0210483,0.0524846,0.0590283,0.0920194,0.1000906,0.115503285,0.137270228,0.156982171,0.168576083,0.183315089,0.198301819,0.20742454,0.21156226,0.21206052,0.21013532,0.20683443,0.20240132,0.19728348,0.19186549,0.18644294,0.18107654,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,aluminum,elect_td_ind,0.0572445,0.0837236,0.0875597,0.0452089,0.04740382,0.05157852,0.05571463,0.05877814,0.061007,0.062369344,0.062774343,0.062301739,0.061117809,0.059271794,0.056912992,0.054170575,0.051156696,0.047999864,0.04483224,0.041735461,0.038746282,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,cement,elect_td_ind,0.0140803,0.020204,0.0270129,0.0270129,0.0249728,0.02735559,0.03096877,0.03540339,0.03945929,0.041901831,0.043340358,0.044332179,0.045039522,0.045491681,0.045739263,0.045803128,0.045673218,0.04538988,0.044992255,0.044509918,0.043942731,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,chemical energy use,elect_td_ind,0.0479297,0.075934,0.0860223,0.0812084,0.08338055,0.09341164,0.10924391,0.13147583,0.1546369,0.171352919,0.183179581,0.19131826,0.196704409,0.198970144,0.198146225,0.193963372,0.18840259,0.182141628,0.17539412,0.168504768,0.16161223,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,construction energy use,elect_td_ind,0,0,0,0,0,5.85E-06,2.51E-05,6.85E-05,1.53E-04,2.98E-04,5.18E-04,6.98E-04,8.26E-04,9.11E-04,9.73E-04,0.001027861,0.001074099,0.001112827,0.001144978,0.001171688,0.001195955,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,desalinated water,elect_td_ind,6.23E-04,6.04E-04,4.73E-04,3.42E-04,3.61E-04,4.05E-04,4.47E-04,4.86E-04,5.25E-04,5.60E-04,5.90E-04,6.07E-04,6.17E-04,6.23E-04,6.24E-04,6.20E-04,6.14E-04,6.02E-04,5.87E-04,5.70E-04,5.51E-04,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,food processing,elect_td_ind,0.0372103,0.0743337,0.0970369,0.0938811,0.09801665,0.10244581,0.10671086,0.1102147,0.11311987,0.115390143,0.116945987,0.117785552,0.118056326,0.11774279,0.11692867,0.115684269,0.11405824,0.112134948,0.110026557,0.107807378,0.105514257,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,industrial wastewater treatment,elect_td_ind,0.00220733,0.00328122,0.00469785,0.00454651,0.00706351,0.00971675,0.0124117,0.014973,0.0175661,0.0201538,0.0226799,0.0251811,0.027615,0.0298678,0.0319778,0.0340162,0.0358474,0.037482,0.0389424,0.0402424,0.0413647,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,industrial water abstraction,elect_td_ind,0.00213353,0.00286665,0.0037043,0.00358481,0.00367741,0.00402741,0.00444654,0.004828,0.00519128,0.00553907,0.00586255,0.00616077,0.00643351,0.00666842,0.00687364,0.00706019,0.00721231,0.00733489,0.00743318,0.0075098,0.00756277,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,industrial water treatment,elect_td_ind,0.00397356,0.00533893,0.006899,0.00667646,0.00684893,0.00750077,0.00828137,0.00899182,0.00966841,0.0103161,0.0109186,0.011474,0.011982,0.0124195,0.0128017,0.0131491,0.0134324,0.0136607,0.0138438,0.0139865,0.0140851,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,iron and steel,elect_td_ind,0.0683576,0.0863149,0.0979517,0.08928779,0.088322385,0.104587465,0.124220664,0.140665709,0.154156449,0.165477351,0.173223498,0.177877371,0.178839547,0.17713434,0.172841828,0.166924142,0.159938742,0.151989331,0.143628033,0.135087892,0.126188316,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,irrigation water abstraction,elect_td_ind,0.00293721,0.0039842,0.0046822,0.00467674,0.00502781,0.00527603,0.00550739,0.00569967,0.00602907,0.00651064,0.00695487,0.00728542,0.00750512,0.00765973,0.00768057,0.00762543,0.00752015,0.00740384,0.00728462,0.00715535,0.00702434,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,mining energy use,elect_td_ind,0.0214323,0.0346601,0.0406879,0.0458785,0.049194,0.055165191,0.061216838,0.065990377,0.068173072,0.070612634,0.072626589,0.073734307,0.074301348,0.074478066,0.074253929,0.073558925,0.072384056,0.07088149,0.069174592,0.067408416,0.065588833,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,other industrial energy use,elect_td_ind,0.078811,0.136817,0.210368,0.239393,0.2317936,0.2899499,0.3896032,0.5396174,0.7039865,0.83250142,0.941835043,1.057339107,1.175443927,1.28730348,1.38962308,1.4868191,1.57428045,1.65150287,1.71848108,1.77703461,1.82728053,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,paper,elect_td_ind,0.0276694,0.0531621,0.0684411,0.0780275,0.08348324,0.08727135,0.09094572,0.0938956,0.09635414,0.09833773,0.099766318,0.100394624,0.100416256,0.099824918,0.098795719,0.097372906,0.095432115,0.093205518,0.090795356,0.088367888,0.085966551,EJ
"Reference,date=2024-4-8T17:03:12-04:00",Brazil,process heat food processing,elect_td_ind,0,0,0,0,0,5.91E-04,0.003408552,0.012396797,0.024820654,0.033728251,0.04126328,0.050312917,0.059855776,0.066987095,0.070191086,0.07122903,0.071904927,0.072689718,0.073067224,0.072870661,0.072347079,EJ
