"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d7,electricity,2.54E-04,5.30E-04,8.67E-04,0.00132227,0.00207469,0.00282761,0.00398085,0.00575404,0.00824477,0.0115619,0.015847,0.0210422,0.0269803,0.0333849,0.039962,0.0461298,0.0512466,0.0548259,0.0568718,0.0574115,0.0573079,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d8,electricity,4.54E-04,8.85E-04,0.00140595,0.00210756,0.00289379,0.00402386,0.00571143,0.00803856,0.011202,0.0152769,0.0202836,0.0261208,0.032573,0.0392788,0.0457743,0.051534,0.0559921,0.0591074,0.0605038,0.0602989,0.0594732,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid cooling modern_d9,electricity,7.40E-04,0.00157504,0.00246079,0.00365397,0.00486349,0.00685607,0.0096407,0.0130389,0.0174297,0.0228273,0.0291704,0.0361484,0.0434356,0.0504598,0.0565987,0.0614111,0.0644826,0.0658586,0.0655666,0.0639544,0.0620463,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid heating TradBio_d1,traditional biomass,0.0245457,0.0364761,0.0432723,0.0489727,0.0434778,0.0385288,0.0334654,0.0321251,0.0305684,0.0288101,0.0268956,0.0246977,0.0223278,0.0198551,0.0173633,0.0149277,0.0126451,0.0105419,0.0086058,0.0068878,0.00550427,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid heating TradBio_d10,traditional biomass,0.00614952,0.008206,0.00911261,0.00983091,0.00962513,0.00944636,0.00927263,0.00910376,0.00851859,0.0061573,0.0040537,0.00222293,6.83E-04,0,0,0,0,0,0,0,0,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid heating TradBio_d2,traditional biomass,0.0231857,0.0341863,0.0391043,0.0436865,0.0396061,0.0359828,0.0320842,0.0304725,0.0286317,0.0265572,0.0242113,0.0216034,0.0188926,0.0161642,0.013502,0.0110414,0.00878401,0.00678091,0.00501322,0.00348541,0.00227315,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid heating TradBio_d3,traditional biomass,0.0221068,0.0323591,0.0368082,0.0407801,0.0372761,0.0343135,0.0310196,0.0292445,0.0271525,0.0248285,0.0222965,0.0195395,0.0167089,0.0139197,0.0112614,0.00883977,0.00669249,0.00484617,0.00325701,0.00192309,8.74E-04,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid heating TradBio_d4,traditional biomass,0.0210657,0.0308251,0.0344565,0.0378775,0.0352204,0.0329223,0.0302085,0.0282837,0.0260485,0.0235232,0.0208246,0.0179834,0.0151139,0.0123682,0.00980295,0.00748073,0.00546698,0.00375654,0.00230394,0.00108909,1.16E-04,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid heating TradBio_d5,traditional biomass,0.0199692,0.0291711,0.0322447,0.0352896,0.0332971,0.0314691,0.0292429,0.0271989,0.0248647,0.0223031,0.0195182,0.0165503,0.0136478,0.0109027,0.00841172,0.00622609,0.0043128,0.00271125,0.00138405,2.94E-04,0,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid heating TradBio_d6,traditional biomass,0.0187572,0.0270419,0.0300889,0.03257,0.0312796,0.0300208,0.0283244,0.0261515,0.0236564,0.020941,0.0181234,0.0152407,0.0124055,0.00972783,0.0073526,0.00525761,0.00346195,0.00196501,7.14E-04,0,0,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid heating TradBio_d7,traditional biomass,0.0170232,0.0240704,0.0267705,0.0288476,0.0282437,0.0277191,0.0271611,0.0248788,0.0223118,0.0195581,0.0166757,0.0137602,0.0109786,0.00841052,0.00610087,0.00409895,0.00242046,0.00107951,0,0,0,EJ,,,
"Reference,date=2024-4-8T17:03:12-04:00",Africa_Eastern,resid heating TradBio_d8,traditional biomass,0.0141265,0.0201576,0.0223617,0.0241159,0.0236111,0.0231726,0.0227464,0.0223322,0.0203241,0.0175141,0.014677,0.0118774,0.00925156,0.00686477,0.00476927,0.00297517,0.00148016,2.34E-04,0,0,0,EJ,,,
