return-period,upper,lower
76,69.94792256903763,57.97780868158264
77,70.1159683457562,58.13017152568098
78,70.28172527514045,58.28039114559428
79,70.4452534723039,58.428524769703756
80,70.60661073256324,58.57462739342007
81,70.76585264883575,58.71875189312758
82,70.92303272172039,58.860949132980366
83,71.07820246280022,59.001268065077774
84,71.23141149166263,59.13975582350817
85,71.382707627087,59.27645781270091
86,71.53213697281753,59.411417790497374
87,71.67974399830025,59.54467794631217
88,71.82557161473427,59.67627897472814
89,71.96966124676115,59.80626014484206
90,72.11205290008705,59.934659365649935
91,72.2527852253111,60.06151324773983
92,72.39189557821368,60.186857161539926
93,72.52942007673596,60.31072529234882
94,72.66539365486548,60.433150692357515
95,72.79985011362882,60.55416532986025
96,72.93282216937415,60.67380013583217
97,73.06434149951357,60.79208504804035
98,73.19443878588636,60.909049052845106
99,73.32314375588724,61.02472022483271
100,73.4504852214972,61.13912576441304
101,73.57649111634493,61.2522920335079
102,73.70118853091441,61.36424458944202
103,73.82460374601064,61.47500821714618
104,73.94676226458516,61.58460695977149
105,74.0676888420161,61.69306414780691
106,74.1874075149327,61.80040242678824
107,74.30594162866701,61.906643783677985
108,74.42331386341021,62.011809571992444
109,74.53954625914645,62.11592053574656
110,74.65466023943102,62.218996832281476
111,74.76867663407874,62.32105805403872
112,74.88161570081947,62.422123249336686
113,74.9934971459767,62.522210942203586
114,75.10434014422422,62.62133915132007
115,75.2141633574663,62.71952540811613
116,75.3229849528893,62.81678677406802
117,75.43082262022843,62.913139857238775
118,75.53769358828858,63.008600828098665
119,75.64361464075874,63.103185434665164
120,75.74860213135524,63.1969090169959
121,75.85267199832835,63.289786521068095
122,75.95583977836309,63.38183251207468
123,76.05812061990525,63.473061187166905
124,76.15952929594032,63.56348638767014
125,76.26008021625151,63.65312161079872
126,76.35978743918412,63.74198002089544
127,76.45866468293698,63.83007446021644
128,76.55672533640613,63.91741745928559
129,76.65398246960028,64.00402124683698
130,76.75044884364893,64.08989775936621
131,76.8461369204212,64.17505865030743
132,76.94105887177527,64.25951529885597
133,77.03522658845235,64.34327881844911
134,77.12865168863492,64.42636006492488
135,77.2213455261806,64.50876964436958
136,77.3133191985497,64.5905179206713
137,77.40458355443748,64.67161502279016
138,77.4951492011259,64.75207085175953
139,77.58502651156603,64.83189508742916
140,77.67422563120243,64.91109719496099
141,77.76275648455348,64.98968643109076
142,77.85062878155422,65.06767185016261
143,77.9378520236741,65.1450623099478
144,78.0244355098196,65.22186647725734
145,78.11038834202864,65.29809283335571
146,78.19571943096811,65.37374967918562
147,78.28043750124002,65.44884514041004
148,78.36455109650589,65.52338717228034
149,78.44806858443714,65.5973835643377
150,78.53099816149592,65.67084194495281
151,78.61334785755736,65.74376978571372
152,78.69512554037516,65.81617440566409
153,78.77633891989984,65.88806297540036
154,78.85699555245505,65.959442521034
155,78.93710284477542,66.03031992802076
156,79.01666805791506,66.10070194486681
157,79.09569831102671,66.1705951867116
158,79.17420058502232,66.24000613879699
159,79.2521817261149,66.30894115982356
160,79.32964844924798,66.37740648519956
161,79.4066073414175,66.44540823018728
162,79.48306486488957,66.51295239294997
163,79.55902736031719,66.58004485750278
164,79.63450104976062,66.64669139657144
165,79.70949203961587,66.71289767436377
166,79.78400632345242,66.77866924925439
167,79.85804978476385,66.84401157638693
168,79.93162819963881,66.90893001019954
169,80.00474723934657,66.97342980687024
170,80.07741247285053,67.03751612669257
171,80.14962936924293,67.10119403637698
172,80.2214033001101,67.16446851128579
173,80.292739541828,67.22734443760194
174,80.36364327778976,67.28982661443312
175,80.43411960056933,67.35191975585495
176,80.50417351402201,67.41362849289439
177,80.57380993532725,67.47495737545798
178,80.64303369696825,67.53591087420047
179,80.71184954866125,67.59649338234506
180,80.780262159226,67.65670921744821
181,80.84827611840504,67.71656262311576
182,80.9158959386337,67.77605777067201
183,80.98312605675883,67.83519876078047
184,81.04997083571162,67.89398962502071
185,81.11643456613402,67.95243432742126
186,81.18252146795972,68.01053676594972
187,81.248235691955,68.06830077396421
188,81.3135813212149,68.12573012162292
189,81.37856237262088,68.18282851725697
190,81.4431827982595,68.23959960870619
191,81.5074464868027,68.29604698461867
192,81.57135726485167,68.35217417571596
193,81.63491889824736,68.40798465602602
194,81.69813509334307,68.46348184408099
195,81.76100949824685,68.51866910408587
196,81.82354570403096,68.57354974705633
197,81.88574724590934,68.62812703192586
198,81.9476176043867,68.6824041666263
199,82.0091602063761,68.73638430913853
200,82.07037842628961,68.79007056851778
201,82.13127558710133,68.84346600589222
202,82.19185496138307,68.89657363543668
203,82.25211977231525,68.9493964253218
204,82.31207319467117,69.00193729863892
205,82.37171835577803,69.05419913430251
206,82.43105833645433,69.1061847679302
207,82.49009617192326,69.15789699270059
208,82.54883485270511,69.20933856019067
209,82.60727732548666,69.26051218119193
210,82.66542649397152,69.31142052650793
211,82.72328521970705,69.36206622773065
212,82.78085632289527,69.41245187800058
213,82.83814258318107,69.46258003274633
214,82.89514674042289,69.51245321040722
215,82.95187149544665,69.56207389314007
216,83.00831951078008,69.61144452750766
217,83.06449341137085,69.66056752515169
218,83.12039578528689,69.70944526344923
219,83.17602918440245,69.75808008615537
220,83.23139612506631,69.80647430402932
221,83.28649908875634,69.85463019544746
222,83.34134052271787,69.90255000700107
223,83.3959228405875,69.95023595408075
224,83.45024842300485,69.99769022144876
225,83.50431961820689,70.04491496379575
226,83.55813874261295,70.09191230628791
227,83.61170808139313,70.13868434509916
228,83.6650298890269,70.18523314793369
229,83.71810638984708,70.23156075453484
230,83.77093977857359,70.27766917718434
231,83.82353222083414,70.32356040118934
232,83.87588585367455,70.36923638535947
233,83.92800278605745,70.41469906247319
234,83.97988509935004,70.45995033973367
235,84.03153484780177,70.50499209921534
236,84.08295405901156,70.54982619830042
237,84.13414473438482,70.59445447010596
238,84.18510884958066,70.63887872390173
239,84.23584835495093,70.68310074552019
240,84.28636517596755,70.7271222977556
241,84.33666121364331,70.77094512075722
242,84.38673834494212,70.81457093241197
243,84.43659842318168,70.85800142872061
244,84.48624327842734,70.90123828416534
245,84.53567471787741,70.94428315206937
246,84.58489452624303,70.98713766495125
247,84.63390446611483,71.02980343486729
248,84.68270627832926,71.07228205375297
249,84.73130168232063,71.11457509375163
250,84.7796923764716,71.15668410754094
251,84.82788003845197,71.19861062864925
252,84.87586632555428,71.24035617176823
253,84.92365287502055,71.2819222330575
254,84.97124130436326,71.3233102904439
255,85.01863321168,71.36452180391461
256,85.06583017596135,71.40555821580418
257,85.11283375739357,71.44642095107643
258,85.15964549765421,71.48711141759993
259,85.20626692020326,71.52763100641921
260,85.25269953056731,71.56798109201925
261,85.298944816619,71.60816303258596
262,85.34500424885168,71.64817817026164
263,85.39087928064576,71.68802783139323
264,85.43657134853545,71.72771332678026
265,85.48208187246388,71.76723595191267
266,85.52741225603853,71.80659698720822
267,85.57256388677958,71.84579769824373
268,85.6175381363633,71.88483933598141
269,85.66233636086129,71.92372313699157
270,85.70695990097698,71.9624503236724
271,85.75141008227354,72.0010221044621
272,85.7956882154021,72.03943967405094
273,85.83979559632317,72.0777042135872
274,85.88373350652375,72.11581689087907
275,85.92750321323275,72.15377886059468
276,85.97110596962898,72.19159126445568
277,86.01454301504855,72.2292552314298
278,86.0578155751875,72.26677187791907
279,86.10092486229854,72.30414230794278
280,86.14387207538897,72.34136761332121
281,86.18665840040939,72.37844887385097
282,86.22928501044392,72.41538715748156
283,86.27175306589328,72.45218352048549
284,86.31406371465832,72.48883900762864
285,86.35621809231576,72.52535465233335
286,86.39821732229503,72.56173147684265
287,86.44006251605009,72.59797049237967
288,86.48175477322675,72.63407269930305
289,86.52329518183082,72.6700390872627
290,86.56468481839049,72.70587063535072
291,86.60592474811544,72.74156831224893
292,86.64701602505555,72.77713307637597
293,86.68795969225543,72.81256587603075
294,86.72875678190667,72.8478676495335
295,86.76940831549624,72.88303932536365
296,86.80991530395399,72.91808182229624
297,86.85027874779854,72.95299604953735
298,86.89049963727625,72.98778290685291
299,86.93057895250398,73.02244328470088
300,86.97051766360333,73.0569780643559
301,87.01031673083719,73.09138811803555
302,87.04997710474281,73.12567430902375
303,87.08949972626047,73.15983749179003
304,87.12888552686353,73.1938785121098
305,87.16813542868267,73.22779820717967
306,87.20725034463139,73.26159740573341
307,87.24623117852768,73.2952769281547
308,87.2850788252134,73.32883758658784
309,87.32379417067314,73.36228018504745
310,87.36237809214882,73.39560551952486
311,87.40083145825545,73.42881437809505
312,87.4391551290928,73.46190754102007
313,87.47734995635572,73.49488578085105
314,87.51541678344357,73.52774986252955
315,87.55335644556577,73.56050054348515
316,87.59116976984839,73.59313857373405
317,87.62885757543764,73.62566469597478
318,87.66642067360064,73.65807964568144
319,87.70385986782718,73.69038415119769
320,87.74117595392751,73.72257893382731
321,87.77836972013013,73.75466470792449
322,87.81544194717645,73.7866421809814
323,87.85239340841538,73.81851205371558
324,87.88922486989748,73.85027502015693
325,87.92593709046345,73.88193176772968
326,87.96253082183605,73.913482977337
327,87.99900680870724,73.94492932344173
328,88.03536578882652,73.97627147414795
329,88.07160849308534,74.00751009127897
330,88.10773564560182,74.03864583045548
331,88.14374796380508,74.06967934117351
332,88.17964615851459,74.10061126687776
333,88.21543093402367,74.13144224503853
334,88.25110298817692,74.1621729072233
335,88.2866630124478,74.19280387916842
336,88.32211169201861,74.2233357808528
337,88.35744970585279,74.25376922656477
338,88.39267772677199,74.28410482497299
339,88.4277964215288,74.31434317919383
340,88.4628064508796,74.34448488685838
341,88.49770846965481,74.3745305401774
342,88.532503126831,74.40448072600778
343,88.56719106559878,74.434336025915
344,88.60177292343194,74.46409701623725
345,88.63624933215466,74.49376426814705
346,88.67062091800636,74.52333834771134
347,88.70488830170999,74.55281981595418
348,88.73905209853383,74.5822092289139
349,88.77311291835558,74.61150713770218
350,88.80707136572508,74.64071408856175
351,88.84092803992704,74.66983062292424
352,88.87468353503903,74.69885727746372
353,88.90833843999401,74.72779458415424
354,88.94189333863908,74.75664307032379
355,88.97534880979178,74.78540325870654
356,89.00870542729905,74.81407566749682
357,89.04196376009287,74.84266081040062
358,89.0751243722473,74.8711591966878
359,89.10818782303252,74.89957133124229
360,89.14115466696796,74.92789771461058
361,89.17402545387822,74.9561388430535
362,89.20680072894312,74.98429520859219
363,89.23948103275227,75.01236729905833
364,89.27206690135381,75.04035559813897
365,89.30455886630601,75.06826058542418
366,89.33695745472741,75.09608273645301
367,89.36926318934542,75.12382252275827
368,89.40147658854559,75.15148041191189
369,89.433598166417,75.17905686756667
370,89.46562843280323,75.20655234950313
371,89.49756789334468,75.23396731366857
372,89.52941704952856,75.26130221222277
373,89.56117639873003,75.2885574935762
374,89.59284643425991,75.31573360243357
375,89.6244276454072,75.34283097983311
376,89.6559205174835,75.36985006318727
377,89.68732553186346,75.3967912863202
378,89.71864316603126,75.42365507950994
379,89.74987389361789,75.45044186952333
380,89.7810181844453,75.47715207965604
381,89.81207650456545,75.50378612976886
382,89.84304931630061,75.53034443632443
383,89.8739370782837,75.55682741242451
384,89.904740245497,75.58323546784543
385,89.93545926930913,75.60956900907212
386,89.96609459751558,75.63582843933528
387,89.99664667437446,75.66201415864431
388,90.02711594064336,75.68812656382111
389,90.05750283361725,75.7141660485348
390,90.08780778716377,75.7401330033343
391,90.11803123175785,75.76602781567993
392,90.14817359451928,75.79185086997808
393,90.17823529924415,75.81760254760995
394,90.20821676644191,75.84328322696565
395,90.23811841336736,75.86889328347343
396,90.2679406540559,75.89443308963216
397,90.29768389935363,75.9199030150389
398,90.32734855695253,75.94530342642122
399,90.35693503142107,75.97063468766524
400,90.3864437242364,75.99589715984514
401,90.4158750338156,76.02109120125192
402,90.44522935554618,76.04621716742132
403,90.47450708181823,76.07127541116314
404,90.50370860205177,76.09626628258678
405,90.53283430272862,76.12119012912999
406,90.5618845674205,76.14604729558481
407,90.59085977682068,76.17083812412663
408,90.61976030876785,76.19556295433621
409,90.64858653827956,76.22022212322986
410,90.6773388375762,76.24481596528199
411,90.70601757611158,76.26934481245277
412,90.73462312059797,76.29380899421119
413,90.76315583503411,76.31820883756077
414,90.79161608073203,76.34254466706403
415,90.82000421634253,76.36681680486595
416,90.84832059788108,76.39102557071767
417,90.87656557875502,76.41517128200127
418,90.90473950978706,76.43925425375159
419,90.93284273924058,76.46327479867907
420,90.96087561284669,76.48723322719472
421,90.98883847382446,76.51112984742869
422,91.01673166290904,76.5349649652559
423,91.04455551837265,76.55873888431529
424,91.07231037605035,76.58245190603344
425,91.09999656936223,76.60610432964488
426,91.12761442933522,76.62969645221206
427,91.1551642846291,76.65322856864908
428,91.18264646155518,76.676700971739
429,91.2100612841014,76.7001139521565
430,91.23740907395268,76.72346779848677
431,91.26469015051372,76.74676279724619
432,91.29190483092829,76.7699992329002
433,91.3190534301032,76.793177387885
434,91.34613626072733,76.81629754262502
435,91.37315363329392,76.83935997555335
436,91.40010585611881,76.86236496312846
437,91.42699323536252,76.88531277985435
438,91.45381607504895,76.9082036982976
439,91.48057467708598,76.93103798910633
440,91.50726934128498,76.95381592102791
441,91.53390036538009,76.97653776092662
442,91.56046804504665,76.99920377380057
443,91.58697267392022,77.02181422279905
444,91.6134145436156,77.04436936923996
445,91.63979394374559,77.06686947262672
446,91.6661111619383,77.08931479066445
447,91.6923664838558,77.1117055792768
448,91.71856019321176,77.1340420926221
449,91.74469257178946,77.15632458310975
450,91.77076389945704,77.17855330141437
451,91.79677445418882,77.20072849649506
452,91.82272451207844,77.22285041560747
453,91.84861434735707,77.24491930432048
454,91.87444423241153,77.26693540653268
455,91.90021443779845,77.28889896448538
456,91.92592523226168,77.31081021877841
457,91.95157688274774,77.33266940838438
458,91.97716965442318,77.35447677066435
459,92.0027038106882,77.3762325413804
460,92.02817961319525,77.39793695471248
461,92.0535973218606,77.41959024326918
462,92.07895719488208,77.44119263810383
463,92.10425948875411,77.462744368728
464,92.1295044582818,77.48424566312465
465,92.15469235659619,77.50569674776204
466,92.17982343516819,77.52709784760621
467,92.20489794382377,77.54844918613513
468,92.22991613075759,77.56975098535088
469,92.25487824254714,77.59100346579277
470,92.27978452416872,77.61220684655166
471,92.30463521900636,77.63336134527846
472,92.32943056887162,77.65446717820176
473,92.35417081401229,77.67552456013618
474,92.37885619312883,77.69653370449701
475,92.40348694338482,77.71749482331008
476,92.42806330042272,77.73840812722577
477,92.45258549837511,77.75927382552956
478,92.47705376987903,77.7800921261549
479,92.50146834608597,77.80086323569246
480,92.52582945667737,77.82158735940422
481,92.55013732987578,77.84226470123355
482,92.57439219245593,77.86289546381553
483,92.59859426975957,77.88347984849005
484,92.62274378570555,77.90401805531157
485,92.6468409628022,77.92451028305986
486,92.67088602215799,77.94495672925012
487,92.69487918349647,77.96535759014634
488,92.71882066516334,77.98571306076782
489,92.74271068414164,78.00602333490309
490,92.76654945606036,78.02628860511763
491,92.7903371952085,78.04650906276667
492,92.81407411454298,78.06668489800256
493,92.83776042570204,78.08681629978678
494,92.86139633901352,78.10690345589764
495,92.88498206350846,78.12694655294251
496,92.90851780693036,78.14694577636642
497,92.9320037757459,78.16690131046165
498,92.95544017515405,78.18681333837617
499,92.97882720909872,78.20668204212502
500,93.00216508027685,78.22650760259788
501,93.02545399014964,78.24629019956902
502,93.0486941389533,78.26603001170724
503,93.0718857257059,78.28572721658227
504,93.09502894822113,78.30538199067686
505,93.11812400311463,78.32499450939295
506,93.14117108581591,78.34456494706232
507,93.16417039057627,78.36409347695384
508,93.1871221104796,78.38358027128325
509,93.21002643745035,78.4030255012205
510,93.23288356226331,78.42242933689857
511,93.25569367455356,78.4417919474226
512,93.27845696282318,78.46111350087595
513,93.30117361445338,78.4803941643311
514,93.32384381571173,78.49963410385645
515,93.34646775175933,78.51883348452276
516,93.36904560666208,78.5379924704133
517,93.39157756339839,78.55711122463103
518,93.414063803868,78.57618990930649
519,93.43650450889864,78.59522868560383
520,93.45889985825718,78.61422771373113
521,93.48125003065518,78.63318715294523
522,93.5035552037601,78.65210716156204
523,93.52581555420012,78.67098789696091
524,93.54803125757415,78.68982951559371
525,93.57020248845981,78.70863217299207
526,93.5923294204202,78.7273960237736
527,93.61441222601259,78.74612122164966
528,93.63645107679712,78.76480791943332
529,93.65844614334199,78.78345626904418
530,93.68039759523226,78.80206642151627
531,93.70230560107774,78.82063852700516
532,93.7241703285209,78.8391727347952
533,93.74599194424123,78.85766919330365
534,93.76777061396817,78.876128050092
535,93.78950650248171,78.89454945186705
536,93.81119977362457,78.91293354449152
537,93.83285059030692,78.9312804729886
538,93.85445911451494,78.94959038154956
539,93.87602550731405,78.96786341353689
540,93.89754992886219,78.98609971149608
541,93.91903253841087,79.00429941715686
542,93.9404734943149,79.02246267144169
543,93.96187295403725,79.04058961447066
544,93.98323107415813,79.05868038556922
545,94.00454801037966,79.07673512327277
546,94.02582391753202,79.09475396533202
547,94.04705894958272,79.11273704872156
548,94.06825325963909,79.13068450964205
549,94.08940699995753,79.14859648352862
550,94.1105203219498,79.16647310505655
551,94.13159337618663,79.18431450814458
552,94.15262631240644,79.20212082596292
553,94.1736192795203,79.2198921909375
554,94.19457242561899,79.23762873475656
555,94.21548589797763,79.25533058837482
556,94.23635984306189,79.27299788201915
557,94.25719440653526,79.290630745195
558,94.27798973326344,79.3082293066906
559,94.29874596732003,79.32579369458195
560,94.31946325199425,79.34332403623989
561,94.34014172979346,79.36082045833247
562,94.36078154245217,79.37828308683282
563,94.3813828309355,79.39571204702264
564,94.40194573544359,79.41310746349616
565,94.42247039542082,79.43046946016815
566,94.4429569495576,79.44779816027594
567,94.46340553579917,79.4650936863871
568,94.48381629134566,79.48235616039993
569,94.50418935266524,79.4995857035546
570,94.52452485549065,79.51678243643094
571,94.54482293483122,79.5339464789586
572,94.56508372497375,79.55107795041828
573,94.58530735949103,79.56817696944918
574,94.60549397124335,79.58524365405054
575,94.62564369238642,79.60227812158877
576,94.64575665437411,79.61928048879984
577,94.66583298796682,79.63625087179696
578,94.68587282323068,79.65318938606998
579,94.7058762895489,79.67009614649525
580,94.725843515621,79.68697126733544
581,94.74577462947082,79.70381486224647
582,94.76566975845078,79.72062704428146
583,94.78552902924572,79.73740792589409
584,94.80535256787893,79.75415761894423
585,94.82514049971329,79.77087623469905
586,94.84489294946086,79.7875638838413
587,94.86461004118412,79.8042206764709
588,94.88429189830083,79.82084672210902
589,94.90393864358788,79.83744212970173
590,94.92355039918924,79.85400700762706
591,94.94312728661505,79.87054146369441
592,94.96266942675004,79.88704560515178
593,94.98217693985563,79.9035195386882
594,95.00164994557507,79.91996337043786
595,95.02108856293904,79.93637720598542
596,95.04049291036542,79.95276115036593
597,95.05986310566846,79.96911530807292
598,95.07919926606051,79.98543978305989
599,95.09850150815515,80.00173467874349
600,95.11776994797307,80.01800009800854
601,95.13700470094642,80.034236143212
602,95.15620588192024,80.05044291618438
603,95.1753736051579,80.06662051823466
604,95.1945079843468,80.08276905015514
605,95.21360913259838,80.09888861222203
606,95.2326771624552,80.11497930420124
607,95.25171218589345,80.13104122535105
608,95.27071431432633,80.14707447442503
609,95.28968365861007,80.1630791496774
610,95.30862032904365,80.17905534886295
611,95.32752443537582,80.19500316924336
612,95.34639608680742,80.21092270758913
613,95.36523539199572,80.22681406018367
614,95.38404245905757,80.24267732282603
615,95.40281739557251,80.25851259083382
616,95.42156030858621,80.2743199590463
617,95.44027130461602,80.29009952182938
618,95.45895048965181,80.30585137307622
619,95.47759796916161,80.32157560621263
620,95.49621384809178,80.33727231419702
621,95.51479823087475,80.35294158952739
622,95.53335122142994,80.36858352424221
623,95.55187292316631,80.38419820992284
624,95.57036343898766,80.39978573769804
625,95.58882287129431,80.41534619824579
626,95.6072513219888,80.4308796817981
627,95.62564889247385,80.44638627813968
628,95.64401568366294,80.4618660766169
629,95.66235179597793,80.47731916613589
630,95.68065732935307,80.4927456351665
631,95.69893238324038,80.50814557174658
632,95.7171770566099,80.5235190634826
633,95.73539144795588,80.53886619755498
634,95.753575655298,80.55418706071946
635,95.77172977618243,80.56948173930788
636,95.78985390768953,80.58475031923517
637,95.80794814643343,80.59999288599893
638,95.82601258856532,80.6152095246825
639,95.8440473297761,80.63040031995736
640,95.86205246530274,80.64556535608861
641,95.88002808992681,80.66070471693402
642,95.8979742979786,80.67581848594746
643,95.91589118334086,80.69090674618243
644,95.93377883945207,80.70596958029499
645,95.95163735930738,80.7210070705445
646,95.96946683546197,80.73601929879683
647,95.98726736003623,80.75100634652877
648,96.0050390247135,80.76596829482637
649,96.02278192074802,80.78090522439177
650,96.0404961389654,80.7958172155437
651,96.05818176976229,80.81070434821746
652,96.07583890311619,80.82556670197326
653,96.09346762858046,80.8404043559922
654,96.11106803529258,80.85521738908342
655,96.12864021197248,80.8700058796828
656,96.14618424692875,80.8847699058583
657,96.16370022805785,80.89950954530964
658,96.18118824285135,80.91422487537422
659,96.19864837839272,80.92891597302496
660,96.21608072136311,80.94358291487497
