return-period,rp
23362.73082730827,120.82084271918254
23363.730687306874,120.82119818261664
23364.730547305473,120.82155362981072
23365.730407304072,120.82190906080538
23366.73026730267,120.82226447557662
23367.73012730127,120.82261987412197
23368.729987299874,120.82297525646048
23369.729847298473,120.82333062256816
23370.729707297072,120.82368597248565
23371.72956729567,120.82404130618887
23372.72942729427,120.82439662367543
23373.729287292874,120.82475192494279
23374.729147291473,120.82510721003163
23375.729007290072,120.82546247889637
23376.72886728867,120.8258177315561
23377.72872728727,120.82617296802987
23378.728587285874,120.82652818827215
23379.728447284473,120.82688339234512
23380.728307283072,120.82723858020319
23381.72816728167,120.82759375186548
23382.72802728027,120.82794890735107
23383.727887278874,120.82830404661436
23384.727747277473,120.82865916969602
23385.727607276072,120.82901427659357
23386.72746727467,120.82936936730458
23387.72732727327,120.82972444182654
23388.727187271874,120.83007950015704
23389.727047270473,120.83043454229359
23390.726907269072,120.83078956825527
23391.72676726767,120.83114457803963
23392.72662726627,120.83149957162269
23393.726487264874,120.83185454904505
23394.726347263473,120.8322095102827
23395.726207262072,120.83256445535476
23396.72606726067,120.83291938423723
23397.72592725927,120.83327429694917
23398.72578725787,120.83362919348812
23399.725647256473,120.83398407387322
23400.725507255072,120.83433893805888
23401.72536725367,120.83469378610731
23402.72522725227,120.83504861797294
23403.72508725087,120.83540343367488
23404.724947249473,120.83575823321065
23405.724807248072,120.83611301657783
23406.72466724667,120.8364677837955
23407.72452724527,120.83682253483965
23408.72438724387,120.8371772697294
23409.724247242473,120.83753198848385
23410.724107241072,120.8378866910574
23411.72396723967,120.8382413774908
23412.72382723827,120.83859604775992
23413.72368723687,120.83895070190555
23414.723547235473,120.83930533988205
23415.723407234073,120.8396599617085
23416.72326723267,120.84001456738251
23417.72312723127,120.84036915692319
23418.72298722987,120.84072373030648
23419.722847228473,120.84107828757311
23420.722707227073,120.84143282867748
23421.72256722567,120.84178735363868
23422.72242722427,120.8421418624759
23423.72228722287,120.84249635516505
23424.722147221473,120.8428508317253
23425.722007220073,120.8432052921542
23426.721867218672,120.84355973644927
23427.72172721727,120.8439141646081
23428.72158721587,120.84426857664978
23429.721447214473,120.84462297255031
23430.721307213073,120.84497735232883
23431.721167211672,120.84533171598288
23432.72102721027,120.84568606351002
23433.72088720887,120.84604039490779
23434.720747207473,120.84639471019533
23435.720607206073,120.84674900934863
23436.720467204672,120.84710329240842
23437.72032720327,120.84745755932904
23438.72018720187,120.8478118101513
23439.72004720047,120.84816604485107
23440.719907199073,120.84852026342595
