return-years,wind
10.8699802,30.45901283
11.02927285,30.47046994
11.19354721,30.77758882
11.36304048,30.82494597
11.53800521,30.94253483
11.71871048,31.04973076
11.90544332,31.08203399
12.09851021,31.31632086
12.29823878,31.34428328
12.50497964,31.70262379
12.71910845,31.99469256
12.94102819,32.20579441
13.17117169,32.25532294
13.41000445,32.63171831
13.65802777,32.89143034
13.91578226,33.01314493
14.18385181,33.05023002
14.46286795,33.40518064
14.75351483,33.53959418
15.05653484,33.62028416
15.37273494,34.59050846
15.70299378,35.04164883
16.04826993,35.10034806
16.4096111,35.12185501
16.78816479,35.17452125
17.18519045,35.29156298
17.60207349,35.41730085
18.04034139,35.42754936
18.50168244,35.50087918
18.98796742,35.77222067
19.50127501,36.01095297
20.04392142,36.14687671
20.61849537,36.16702852
21.22789936,36.46688882
21.87539873,37.06620617
22.5646801,37.11707224
23.29992169,37.35764909
24.08587799,38.37706478
24.92798273,39.50409832
25.83247463,40.11442902
26.8065522,40.23563283
27.85856572,40.30046263
28.99825719,40.61774771
30.23706286,40.81382699
31.5884983,40.9270577
33.06865348,41.27899192
34.69683636,41.7856734
36.49641974,42.56575258
38.49597037,43.35323227
40.73077659,43.38818882
43.24494881,43.79370359
46.09436024,44.09052587
49.35084785,44.68855707
53.1083523,45.45563118
57.4921278,45.84172199
62.67297555,46.29602285
68.89001722,47.17614905
76.48865078,47.42311932
85.98697319,47.54641956
98.19913682,49.00933449
114.4820623,50.95842716
137.2782067,51.8770679
171.4724842,52.17017644
228.4630279,59.35477837
342.4442372,64.4385407
684.3881089,66.73997186
